Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,fdr
AZ960,1250,"JAK2, JAK3","Other, kinases",cnaPAAD2,10,15,0.319351622,3.312037776,3.815627837,0.407172603,-0.503590061,1.207774728,1.774112542,0.442048055,61.88672763
AZ960,1250,"JAK2, JAK3","Other, kinases",cnaPAAD4,15,10,0.049310558,3.645696263,3.566935138,0.897736757,0.078761125,1.789497418,1.240309829,0.904909768,90.49097679
Talazoparib,1259,"PARP1, PARP2",Genome integrity,ARID1A_mut,3,26,0.13232485,4.515593378,4.335209702,0.885652768,0.180383676,1.890915789,1.311830656,0.829828185,93.35567087
Talazoparib,1259,"PARP1, PARP2",Genome integrity,CDKN2A_mut,4,25,0.38222204,4.799298326,4.282601563,0.584731223,0.516696763,1.644889765,1.310590534,0.483932888,87.10791989
Talazoparib,1259,"PARP1, PARP2",Genome integrity,EP300_mut,3,26,0.000442264,4.35332909,4.353932505,0.999641194,-0.000603415,2.033283682,1.296034682,0.99942661,99.94266104
Talazoparib,1259,"PARP1, PARP2",Genome integrity,RNF43_mut,4,25,0.945312398,5.407248084,4.185329602,0.114762073,1.221918482,1.129975927,1.311519928,0.09053223,63.71859384
Talazoparib,1259,"PARP1, PARP2",Genome integrity,SMAD4_mut,8,21,0.16110901,4.512603884,4.293400063,0.710006419,0.219203821,1.401159651,1.346106134,0.701225713,90.15759167
Talazoparib,1259,"PARP1, PARP2",Genome integrity,TP53_mut,24,5,0.42500928,4.2552478,4.827257036,0.306636438,-0.572009236,1.39975078,0.980213407,0.394902249,87.10791989
Talazoparib,1259,"PARP1, PARP2",Genome integrity,cnaPAAD2,10,19,0.498989696,3.920715766,4.581846038,0.225613706,-0.661130272,1.371285335,1.301144965,0.212395313,63.71859384
Talazoparib,1259,"PARP1, PARP2",Genome integrity,cnaPAAD3,3,26,0.267366808,4.027976169,4.391473226,0.44554372,-0.363497057,0.596112561,1.402783642,0.664522563,90.15759167
Talazoparib,1259,"PARP1, PARP2",Genome integrity,cnaPAAD4,17,12,0.569660292,4.045047406,4.791368874,0.135112975,-0.746321469,1.370579646,1.216819234,0.142433455,63.71859384
XAV939,1268,"TNKS1, TNKS2",WNT signaling,CDKN2A_mut,3,22,0.06114843,5.100644253,5.03755481,0.792305167,0.063089443,0.096668178,1.079343868,0.921717757,92.17177568
XAV939,1268,"TNKS1, TNKS2",WNT signaling,EP300_mut,3,22,0.54836227,4.55551998,5.111889938,0.56093845,-0.556369958,1.378688496,0.972847437,0.382164314,83.45591849
XAV939,1268,"TNKS1, TNKS2",WNT signaling,RNF43_mut,4,21,0.656828712,5.597360825,4.939937871,0.513464373,0.657422954,1.760208275,0.829054768,0.240839692,83.45591849
XAV939,1268,"TNKS1, TNKS2",WNT signaling,SMAD4_mut,8,17,0.550404195,5.418228,4.869547917,0.295830316,0.548680084,1.282400219,0.842031804,0.21201169,83.45591849
XAV939,1268,"TNKS1, TNKS2",WNT signaling,TP53_mut,21,4,0.086503338,5.059400676,4.970181095,0.879796194,0.089219581,1.033662976,1.016188188,0.875397026,92.17177568
XAV939,1268,"TNKS1, TNKS2",WNT signaling,cnaPAAD2,10,15,0.219416234,5.180138162,4.955117131,0.566280928,0.225021031,0.77514196,1.158275565,0.596113704,83.45591849
XAV939,1268,"TNKS1, TNKS2",WNT signaling,cnaPAAD4,15,10,0.274688164,5.157413141,4.876694147,0.476328131,0.280718995,1.145337515,0.79273458,0.507749909,83.45591849
Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,ARID1A_mut,3,26,0.614172449,-0.783893071,0.086313234,0.30322433,-0.870206305,1.100164724,1.439205377,0.322755307,0.0
Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,CDKN2A_mut,4,25,0.386796077,-0.480420009,0.072565796,0.411044904,-0.552985805,1.084108794,1.467139481,0.47876534,0.0
Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,EP300_mut,3,26,0.727094673,-0.920695387,0.102098116,0.390030038,-1.022793504,1.622209814,1.387998533,0.243460741,0.0
Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,RNF43_mut,4,25,0.326906349,-0.407691566,0.060929245,0.523906555,-0.468620811,1.225482892,1.457417926,0.54888924,0.0
Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,SMAD4_mut,8,21,0.289439996,0.296106803,-0.117923312,0.60481681,0.414030115,2.06702735,1.125589173,0.49197699,0.0
Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,TP53_mut,24,5,0.117683601,-0.032961043,0.136705981,0.859701266,-0.169667024,1.335837919,1.941553983,0.81261048,0.0
Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,cnaPAAD2,10,19,0.208225013,0.192157296,-0.106795163,0.659137396,0.29895246,1.930338176,1.108525039,0.598407582,0.0
Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,cnaPAAD3,3,26,0.17827314,0.226604004,-0.030282583,0.510015227,0.256886587,0.411210667,1.492978402,0.772237993,0.0
Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,cnaPAAD4,17,12,0.632141675,0.355572006,-0.51268827,0.091094593,0.868260275,1.500902676,1.163608216,0.105162577,0.0
Dabrafenib,1373,BRAF,ERK MAPK signaling,ARID1A_mut,3,26,0.026718529,5.548913066,5.579690132,0.921426965,-0.030777066,0.337263879,1.193282467,0.965371277,96.53712774
Dabrafenib,1373,BRAF,ERK MAPK signaling,CDKN2A_mut,4,25,0.280425243,5.299417317,5.620840534,0.412535114,-0.321423217,0.569933151,1.198912615,0.60679487,90.25520778
Dabrafenib,1373,BRAF,ERK MAPK signaling,EP300_mut,3,26,0.991885263,4.598899057,5.689307133,0.530156433,-1.090408075,2.504192284,0.896396948,0.115415203,50.73862006
Dabrafenib,1373,BRAF,ERK MAPK signaling,RNF43_mut,4,25,0.323030843,5.895176421,5.525519077,0.606887838,0.369657344,1.241695508,1.131582585,0.553605448,90.25520778
Dabrafenib,1373,BRAF,ERK MAPK signaling,SMAD4_mut,8,21,0.127512674,5.682687719,5.536056232,0.715517766,0.146631487,0.816519589,1.245725325,0.761267549,90.25520778
Dabrafenib,1373,BRAF,ERK MAPK signaling,TP53_mut,24,5,0.473718976,5.48399809,6.020545693,0.278734637,-0.536547604,1.171580608,0.875649841,0.343781034,77.35073265
Dabrafenib,1373,BRAF,ERK MAPK signaling,cnaPAAD2,10,19,0.663845231,5.100304287,5.827138934,0.132630218,-0.726834647,1.248271595,1.009490486,0.100776763,50.73862006
Dabrafenib,1373,BRAF,ERK MAPK signaling,cnaPAAD3,3,26,0.154199798,5.417440967,5.594859989,0.631300223,-0.177419023,0.455171318,1.188765615,0.802268514,90.25520778
Dabrafenib,1373,BRAF,ERK MAPK signaling,cnaPAAD4,17,12,0.532691012,5.331486713,5.923617374,0.164010142,-0.592130661,1.147756676,1.056760495,0.169128734,50.73862006
Temozolomide,1375,DNA alkylating agent,DNA replication,ARID1A_mut,3,26,0.673468764,8.129738388,7.418902869,0.062136915,0.710835519,0.402096676,1.09097924,0.279122375,0.0
Temozolomide,1375,DNA alkylating agent,DNA replication,CDKN2A_mut,4,25,0.424272364,7.882647997,7.430003911,0.261434017,0.452644085,0.593297961,1.1119763,0.437644544,0.0
Temozolomide,1375,DNA alkylating agent,DNA replication,EP300_mut,3,26,0.53321464,6.983739209,7.551133544,0.490716414,-0.567394335,1.15990442,1.05606155,0.389568874,0.0
Temozolomide,1375,DNA alkylating agent,DNA replication,RNF43_mut,4,25,0.450262463,7.905965229,7.426273154,0.571759315,0.479692074,1.485625662,1.000491329,0.410428297,0.0
Temozolomide,1375,DNA alkylating agent,DNA replication,SMAD4_mut,8,21,0.5216543,7.888651378,7.341498988,0.280355212,0.547152391,1.218252332,0.982726267,0.220032144,0.0
Temozolomide,1375,DNA alkylating agent,DNA replication,TP53_mut,24,5,0.467835425,7.406822857,7.903388241,0.367310695,-0.496565384,1.066994024,1.028716566,0.349708384,0.0
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaPAAD2,10,19,0.311785643,7.274567972,7.607105792,0.392102543,-0.33253782,0.868943804,1.152731908,0.431800999,0.0
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaPAAD3,3,26,1.590709157,6.11712891,7.65112704,3.45497e-08,-1.53399813,0.056493514,1.00205306,0.014632127,0.0
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaPAAD4,17,12,0.602006858,7.235492658,7.856442882,0.127469468,-0.620950224,1.008198215,1.064404905,0.121976788,0.0
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,ARID1A_mut,3,23,0.436198489,5.473645256,4.465839762,0.607961777,1.007805494,2.850936689,2.254876085,0.484184091,0.0
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,CDKN2A_mut,3,23,0.436198489,5.473645256,4.465839762,0.607961777,1.007805494,2.850936689,2.254876085,0.484184091,0.0
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,EP300_mut,3,23,0.315244813,3.93462017,4.666582165,0.542267252,-0.731961995,1.654385601,2.373274897,0.612259838,0.0
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,SMAD4_mut,8,18,0.43175916,5.265420264,4.278438232,0.396864012,0.986982031,2.860243689,2.002163736,0.319716718,0.0
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,TP53_mut,22,4,0.321796071,4.467380216,5.213221383,0.614206304,-0.745841166,2.282741194,2.549348106,0.559374515,0.0
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaPAAD2,8,18,0.286645607,4.123160179,4.786109381,0.44939207,-0.662949203,1.76204637,2.504602324,0.506383182,0.0
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaPAAD3,3,23,0.789090516,3.005834419,4.787728132,0.045077345,-1.781893713,0.913866804,2.342422217,0.210891535,0.0
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaPAAD4,17,9,0.122430866,4.483365876,4.768670046,0.795600416,-0.28530417,1.993387815,2.888616755,0.769025186,0.0
AZD5438,1401,CDK2,Cell cycle,EP300_mut,3,21,0.286227209,2.87681356,3.325781776,0.7967524,-0.448968216,2.620955204,1.421098898,0.647388869,0.0
AZD5438,1401,CDK2,Cell cycle,RNF43_mut,3,21,2.015384747,5.550905834,2.943768594,0.057872232,2.60713724,1.29851001,1.293127374,0.003541644,0.0
AZD5438,1401,CDK2,Cell cycle,SMAD4_mut,8,16,0.147367422,3.424110439,3.192435904,0.724249799,0.231674536,1.408106071,1.643021327,0.73683589,0.0
AZD5438,1401,CDK2,Cell cycle,TP53_mut,20,4,0.235426743,3.331250101,2.961713988,0.688666141,0.369536112,1.569001664,1.573704083,0.671501195,0.0
AZD5438,1401,CDK2,Cell cycle,cnaPAAD2,9,15,0.195536477,3.077965057,3.384678164,0.614409805,-0.306713107,1.183281618,1.751080856,0.647378717,0.0
AZD5438,1401,CDK2,Cell cycle,cnaPAAD4,15,9,0.506405571,2.979688757,3.752947402,0.217992662,-0.773258645,1.638017425,1.310134354,0.242504942,0.0
IAP_5620,1428,IAP,Other,EP300_mut,3,21,0.487577534,5.691088834,6.134077416,0.658880535,-0.442988583,1.481069636,0.829851037,0.437980086,0.0
IAP_5620,1428,IAP,Other,RNF43_mut,3,21,1.189806351,6.96589288,5.951962552,0.026461327,1.013930328,0.442139299,0.882771163,0.066900028,0.0
IAP_5620,1428,IAP,Other,SMAD4_mut,8,16,0.633216709,6.45001689,5.89304732,0.106025689,0.55696957,0.625662687,0.975727398,0.157784461,0.0
IAP_5620,1428,IAP,Other,TP53_mut,20,4,0.145105614,6.10095046,5.967470763,0.839418723,0.133479696,0.87498662,1.164688357,0.79353331,0.0
IAP_5620,1428,IAP,Other,cnaPAAD2,9,15,0.223021698,6.206320003,6.002134148,0.543019071,0.204185855,0.540592428,1.072476385,0.602141916,0.0
IAP_5620,1428,IAP,Other,cnaPAAD4,15,9,0.929794295,5.787983384,6.563237943,0.017934617,-0.775254559,0.972054688,0.508197379,0.038191873,0.0
AZD2014,1441,"mTORC1, mTORC2",PI3K/MTOR signaling,EP300_mut,3,21,0.501111954,2.367409535,2.939836887,0.138130591,-0.572427352,0.406619932,1.191149104,0.425550353,75.00927037
AZD2014,1441,"mTORC1, mTORC2",PI3K/MTOR signaling,RNF43_mut,3,21,0.145208095,2.721170978,2.889299538,0.853891002,-0.16812856,1.357392099,1.135964723,0.816179935,96.08404461
AZD2014,1441,"mTORC1, mTORC2",PI3K/MTOR signaling,SMAD4_mut,8,16,0.021503956,2.884902245,2.85997408,0.963021031,0.024928166,1.269818217,1.103846692,0.960840446,96.08404461
AZD2014,1441,"mTORC1, mTORC2",PI3K/MTOR signaling,TP53_mut,20,4,0.825079063,3.020066896,2.109366331,0.025130302,0.910700565,1.172334695,0.479567842,0.146194225,75.00927037
AZD2014,1441,"mTORC1, mTORC2",PI3K/MTOR signaling,cnaPAAD2,9,15,0.289118663,2.661002041,2.992652325,0.540506928,-0.331650284,1.38668375,0.98436731,0.500061802,75.00927037
